9,3,11,4,11,1,5,2,3,2,0.925
11,1,9,4,5,2,7,4,8,1,0.228
7,2,8,3,2,1,8,4,2,2,0.859
7,4,7,1,9,2,12,2,14,3,0.625
14,4,13,4,2,1,10,1,5,3,0.621
4,1,3,2,11,4,6,1,10,4,0.026
7,2,5,2,3,1,8,3,9,1,0.105
2,2,8,3,9,2,4,2,6,3,0.095
13,1,6,4,12,4,4,3,5,3,0.408
3,4,8,1,3,1,12,2,9,3,0.678
14,1,12,3,7,1,10,2,12,4,0.955
14,3,13,1,6,1,13,3,14,1,0.993
11,4,10,1,8,1,6,3,12,1,0.364
14,4,3,3,13,4,9,2,8,4,0.495
7,4,7,3,7,2,13,4,10,4,0.996
9,4,6,1,2,3,4,2,2,1,0.158
12,3,12,4,13,4,10,4,6,4,0.828
7,1,2,4,7,2,11,1,4,1,0.75
13,1,14,2,10,2,9,3,10,1,0.758
3,1,13,2,6,3,2,1,7,2,0.411
9,2,3,1,8,1,12,4,6,1,0.134
8,2,11,2,10,2,9,3,14,2,0.371
10,2,5,2,8,4,3,4,14,4,0.216
5,2,3,2,11,3,7,3,2,3,0.031
5,3,11,3,3,4,14,2,9,2,0.332
13,2,3,3,9,3,7,1,10,1,0.361
14,4,13,3,8,3,3,1,2,1,0.584
10,1,5,2,6,3,3,4,12,2,0.221
7,4,9,1,12,1,8,1,10,2,0.248
4,2,10,2,14,4,10,4,3,4,0.75
9,3,10,3,11,2,5,1,8,3,0.234
13,4,9,1,12,2,12,1,10,1,0.574
2,4,4,1,14,4,12,4,3,3,0.01
8,3,11,3,11,4,4,4,7,1,0.92
3,3,5,2,14,1,3,4,8,4,0.644
8,4,14,1,6,4,9,2,6,2,0.704
3,4,7,1,12,1,5,2,13,4,0.095
7,3,11,2,3,4,2,1,14,1,0.325
10,4,9,4,11,1,8,4,14,4,0.376
5,3,2,2,2,4,5,4,10,4,0.952
7,1,12,4,7,3,9,1,3,1,0.842
8,1,13,2,11,4,2,4,5,4,0.411
4,4,12,1,6,3,14,3,13,3,0.509
7,1,2,1,9,1,9,3,11,2,0.137
2,4,7,4,14,2,6,3,4,3,0.053
10,3,9,2,6,4,12,3,13,2,0.382
12,1,8,3,9,4,11,1,7,2,0.338
13,1,14,2,2,1,8,4,2,3,0.764
5,3,8,3,10,4,3,2,14,3,0.154
10,3,8,4,12,3,8,3,14,2,0.71
11,1,8,4,4,3,12,3,6,2,0.322
10,3,2,1,5,4,11,3,8,2,0.204
14,1,4,4,2,1,8,3,6,3,0.519
2,1,14,4,13,3,14,1,4,1,0.911
13,3,6,1,11,1,5,4,12,4,0.412
6,3,12,2,7,2,10,3,11,4,0.292
10,3,8,3,13,4,14,1,7,3,0.324
7,1,2,3,4,2,9,2,9,3,0.09
5,3,10,3,8,2,9,1,11,2,0.247
6,3,9,4,11,4,7,2,9,1,0.803
4,4,7,1,3,4,5,2,9,4,0.059
7,1,2,1,11,4,9,3,10,1,0.128
2,2,2,3,8,2,3,1,4,2,0.595
11,1,7,2,7,1,9,3,6,1,0.775
11,2,12,1,12,4,7,3,4,2,0.933
11,3,11,2,13,2,13,3,14,4,0.799
14,2,5,3,10,2,14,3,12,1,0.938
10,1,5,3,5,2,11,2,14,3,0.702
14,4,2,4,6,4,3,2,11,3,0.528
3,3,10,2,4,2,9,2,11,2,0.232
8,2,12,4,10,3,11,4,5,4,0.343
2,4,8,4,5,3,14,3,7,4,0.077
12,4,2,4,5,4,8,2,12,3,0.876
12,3,10,4,8,2,3,1,10,2,0.95
6,2,10,3,2,4,13,2,7,1,0.231
14,3,14,1,6,3,5,3,6,2,0.911
6,2,12,2,10,3,4,1,4,2,0.43
11,3,5,4,13,1,10,1,13,3,0.41
2,1,8,2,12,2,7,1,6,2,0.077
7,4,4,2,5,3,10,3,12,1,0.114
11,4,11,2,10,1,5,1,4,2,0.943
3,3,7,2,11,2,12,1,4,4,0.087
7,4,2,3,13,2,10,3,5,4,0.081
3,1,2,4,14,1,9,4,14,3,0.008
10,4,6,1,12,3,8,2,6,3,0.676
11,1,5,2,7,2,6,1,7,4,0.32
7,3,12,1,2,4,3,4,4,2,0.311
9,4,10,1,10,2,9,3,8,3,0.96
2,3,13,4,3,3,11,2,4,4,0.386
2,1,8,2,7,1,13,1,10,2,0.138
11,3,5,3,9,3,13,4,6,1,0.324
5,3,8,3,14,4,7,2,11,4,0.182
12,3,9,3,3,3,6,4,6,1,0.454
13,1,4,2,14,4,11,3,3,1,0.502
5,1,4,3,7,1,6,2,2,1,0.032
11,1,8,2,14,1,10,3,8,4,0.743
13,1,11,4,12,3,7,4,2,2,0.491
9,4,5,2,6,2,5,1,8,4,0.67
4,1,7,1,14,1,6,4,11,1,0.117
10,4,4,3,4,1,9,1,4,2,0.98
8,2,14,4,9,4,6,4,5,4,0.541
6,2,10,1,12,2,14,3,6,4,0.705
5,3,6,3,6,1,8,1,9,2,0.647
9,4,13,3,10,3,8,3,5,3,0.401
5,3,7,3,4,3,10,4,13,4,0.119
8,1,11,1,9,1,14,2,14,3,0.447
13,4,9,2,12,1,10,1,14,3,0.586
10,4,12,3,7,1,5,2,8,4,0.335
10,2,11,2,11,1,3,1,3,3,0.888
7,2,7,1,2,1,8,1,13,4,0.717
11,4,5,3,2,1,12,2,2,2,0.415
8,1,5,4,5,1,9,4,6,1,0.671
9,2,6,2,9,1,14,1,6,1,0.948
2,4,5,4,6,1,13,1,9,2,0.043
2,4,6,4,2,1,12,4,8,4,0.666
6,3,10,4,5,4,11,1,6,2,0.804
13,3,14,3,4,2,10,4,14,2,0.972
6,3,9,3,14,3,7,3,8,4,0.195
14,3,7,4,9,2,7,3,11,3,0.734
9,4,12,3,7,1,4,1,3,1,0.311
12,1,13,3,10,4,13,2,3,1,0.968
11,2,2,1,10,4,10,1,10,3,0.42
5,3,8,4,10,3,3,4,4,4,0.096
9,3,4,2,6,3,11,4,10,3,0.231
12,1,10,1,12,4,8,1,8,2,0.893
13,3,11,4,9,4,4,1,3,1,0.462
7,3,6,4,2,1,14,3,6,2,0.808
9,4,12,4,7,1,10,2,10,4,0.472
9,2,2,3,12,3,8,4,12,2,0.195
7,3,4,3,3,1,7,4,14,4,0.769
7,4,4,1,10,3,10,1,13,1,0.184
3,3,9,2,5,3,9,1,3,1,0.988
13,3,13,2,6,4,12,1,7,3,0.966
10,3,9,2,8,2,10,4,3,4,0.911
10,4,3,2,11,4,9,4,3,3,0.689
4,1,6,3,3,1,8,4,10,2,0.059
3,1,10,4,12,1,14,3,4,1,0.304
13,1,2,2,10,2,11,1,4,3,0.413
4,2,11,2,13,1,3,3,7,2,0.327
11,4,7,3,2,1,8,2,10,1,0.245
14,3,3,1,9,2,12,3,3,2,0.729
3,2,14,1,12,1,13,3,7,2,0.531
4,3,10,4,13,1,7,2,3,4,0.218
7,2,14,3,6,1,2,3,4,3,0.523
7,2,8,2,6,1,14,3,10,3,0.19
2,2,11,4,5,3,6,3,14,4,0.27
11,1,11,3,9,4,11,4,2,4,0.959
2,1,8,3,4,2,11,3,12,1,0.139
4,2,4,1,9,4,3,4,5,2,0.711
14,3,10,4,2,3,3,1,4,2,0.535
12,4,4,2,6,3,10,2,2,2,0.332
8,2,5,1,4,3,5,4,12,3,0.783
5,1,4,3,2,4,7,3,13,1,0.028
6,3,6,2,5,2,12,3,11,3,0.721
13,1,5,4,9,1,14,4,12,1,0.54
7,1,6,1,13,3,6,3,5,1,0.784
8,3,7,2,3,1,10,3,8,2,0.808
5,4,10,4,5,1,6,1,14,1,0.667
3,1,11,2,13,2,10,4,12,1,0.444
14,2,8,3,7,2,12,1,4,1,0.554
2,4,7,2,11,3,10,2,14,4,0.149
11,3,10,3,9,3,9,4,7,1,0.366
8,1,12,3,4,4,11,4,10,3,0.342
2,1,3,4,7,3,2,3,9,4,0.639
5,4,12,2,10,3,14,4,5,3,0.704
14,1,8,3,6,2,7,3,5,4,0.504
2,2,14,3,2,3,2,4,13,3,0.993
5,3,5,2,5,4,8,4,6,3,0.96
4,4,13,4,3,4,9,3,7,4,0.4
12,3,12,1,14,3,10,3,14,1,0.924
12,3,13,3,2,3,14,4,9,2,0.593
3,2,5,2,12,3,13,4,6,4,0.064
12,4,4,1,9,2,2,1,7,1,0.305
3,4,14,1,9,4,10,1,14,4,0.927
8,2,6,4,4,2,10,2,7,2,0.121
5,2,9,1,2,1,8,3,4,4,0.095
4,4,7,3,6,2,12,1,12,4,0.104
14,1,9,1,11,1,4,3,13,4,0.589
9,4,2,1,12,2,10,4,8,1,0.203
11,1,12,4,4,1,10,3,10,2,0.512
8,1,5,1,7,1,12,3,2,1,0.116
2,4,9,4,12,2,3,2,13,3,0.212
8,2,2,1,4,3,10,1,8,3,0.774
9,2,7,2,4,1,10,2,3,2,0.157
4,1,11,3,12,4,2,1,10,2,0.29
8,3,3,2,6,3,13,1,8,1,0.754
2,1,10,2,2,4,6,1,12,3,0.708
14,1,4,2,8,4,5,3,14,4,0.934
5,1,9,4,7,3,3,4,5,3,0.779
4,2,10,3,10,1,4,1,6,3,0.989
3,3,13,3,12,3,10,1,7,3,0.398
7,1,13,2,6,4,5,3,11,1,0.44
14,4,10,1,11,3,6,3,7,4,0.595
5,1,10,1,11,4,8,1,2,2,0.232
4,3,7,4,8,4,7,1,11,4,0.677
10,4,9,3,9,2,3,4,4,4,0.924
5,3,10,1,7,2,9,3,4,3,0.159
6,2,9,4,2,2,5,1,10,1,0.144
7,3,10,1,12,3,13,1,3,3,0.35
3,1,7,3,12,2,13,1,2,2,0.099
2,2,5,1,4,3,2,3,3,3,0.573
2,1,14,4,11,4,7,4,8,2,0.504
7,1,11,4,11,1,4,1,10,3,0.91
8,4,11,3,7,2,12,3,9,3,0.366
2,4,14,3,11,4,13,1,11,1,0.635
4,1,9,4,7,4,12,1,4,3,0.699
9,2,12,3,4,3,11,4,13,2,0.466
8,1,9,2,14,3,2,1,11,1,0.242
4,3,13,4,3,3,13,2,11,2,0.905
5,3,9,2,3,4,7,2,12,2,0.199
13,2,2,2,3,4,12,2,7,3,0.406
8,2,2,4,13,2,5,3,14,3,0.143
11,1,9,2,6,1,6,4,7,3,0.347
7,3,11,1,3,4,12,4,5,1,0.344
13,3,8,2,11,4,9,1,10,1,0.456
5,2,3,2,12,3,10,4,9,1,0.059
2,3,2,2,2,4,10,3,9,3,0.994
9,2,4,1,14,3,11,3,6,3,0.217
10,2,6,3,14,1,8,1,6,2,0.707
7,3,2,2,3,2,11,1,11,2,0.08
10,3,5,2,13,3,9,1,6,3,0.259
9,4,4,1,3,1,14,2,7,4,0.146
7,4,3,3,6,4,13,2,2,3,0.04
13,4,2,3,12,3,11,2,8,2,0.39
3,2,3,4,12,3,7,2,14,4,0.617
6,3,5,4,2,4,4,3,12,3,0.029
4,2,10,1,6,1,12,2,5,3,0.259
5,2,12,2,14,3,7,4,10,3,0.446
2,4,7,3,6,2,6,4,13,2,0.075
5,2,11,3,2,1,8,3,2,2,0.345
5,3,6,3,4,3,12,4,5,1,0.769
13,4,7,3,8,2,6,3,2,4,0.418
14,3,2,2,14,4,14,1,13,3,0.947
2,4,7,3,2,1,4,1,2,2,0.967
13,2,4,3,2,1,10,4,13,4,0.907
3,3,7,2,4,2,7,1,8,3,0.777
9,3,9,1,2,3,5,3,10,3,0.801
14,4,9,3,9,4,14,2,3,1,0.994
8,4,8,3,13,3,14,2,4,3,0.745
5,1,5,2,10,3,12,2,2,2,0.693
12,2,5,1,8,1,14,2,3,1,0.447
14,3,14,4,10,2,13,3,13,2,0.881
8,4,9,1,5,2,4,2,8,1,0.896
8,1,6,4,5,2,11,3,4,1,0.116
9,4,9,2,5,3,3,2,8,4,0.93
6,4,3,2,7,1,14,2,6,3,0.67
2,1,8,2,13,1,12,1,11,4,0.195
9,3,8,3,12,2,7,2,8,1,0.813
3,1,4,2,5,2,8,3,7,4,0.032
14,2,12,2,3,1,3,3,8,4,0.766
9,3,13,1,5,4,9,4,10,1,0.828
9,3,13,1,11,3,3,3,11,4,0.589
7,3,7,1,3,4,9,1,5,3,0.814
4,2,13,3,13,2,2,3,10,2,0.907
14,3,8,1,12,2,9,4,8,4,0.715
5,4,5,2,11,2,14,4,6,3,0.618
7,4,10,1,9,1,8,2,8,3,0.295
8,3,7,1,4,3,2,1,10,2,0.102
10,3,5,3,8,3,7,2,8,1,0.264
14,1,14,2,4,3,8,2,12,4,0.958
2,3,12,3,4,2,14,4,9,3,0.389
6,1,2,3,13,3,5,4,9,1,0.042
7,3,3,1,6,2,11,1,2,1,0.038
13,3,12,2,7,1,2,2,4,1,0.485
10,1,2,3,13,2,12,4,9,3,0.294
3,4,7,1,12,3,8,3,13,3,0.137
13,3,8,1,5,2,13,4,5,4,0.89
2,4,9,1,13,2,5,2,7,2,0.124
8,4,5,4,9,1,14,3,5,1,0.717
9,3,14,4,8,1,4,4,6,2,0.518
14,1,5,2,11,2,11,4,9,2,0.658
3,1,7,3,11,3,7,2,13,2,0.67
6,1,14,1,9,4,7,4,9,1,0.692
9,2,10,2,10,3,5,3,10,1,0.98
4,3,12,2,6,3,8,4,13,2,0.439
2,3,12,3,5,3,14,1,11,4,0.398
11,2,5,4,6,2,7,2,13,4,0.322
9,2,3,3,5,3,6,3,2,4,0.077
14,3,2,4,10,2,2,1,14,1,0.99
13,1,11,4,8,2,7,2,4,2,0.42
10,2,5,2,2,4,4,4,7,3,0.162
12,2,2,4,2,3,12,3,10,3,0.936
9,1,5,1,14,4,4,4,6,2,0.177
9,1,8,3,2,2,5,4,13,4,0.155
13,1,8,1,11,4,13,3,12,1,0.917
2,3,2,4,7,1,4,3,2,2,0.996
3,4,4,3,11,4,8,4,14,2,0.035
10,4,11,1,9,1,14,4,7,4,0.35
5,2,12,3,11,3,4,1,9,4,0.314
3,3,11,3,3,1,14,2,3,2,0.987
7,1,7,3,9,3,12,3,11,4,0.6
7,3,12,2,5,1,4,3,7,4,0.896
3,1,7,2,3,3,12,4,2,2,0.761
5,1,11,2,7,1,2,3,5,3,0.805
14,3,8,1,4,1,5,4,3,3,0.541
2,1,13,3,7,4,8,1,14,4,0.516
13,4,3,3,14,4,2,2,11,4,0.516
14,3,12,3,14,1,13,1,2,1,0.938
11,4,4,2,12,3,3,3,13,2,0.424
3,4,3,1,14,2,6,1,5,1,0.609
5,1,9,4,6,2,10,2,13,2,0.23
5,1,14,3,2,2,12,1,13,2,0.535
10,4,11,4,12,1,6,1,11,3,0.845
7,2,2,4,10,3,9,1,11,4,0.154
8,2,4,1,14,4,12,1,4,3,0.678
10,4,7,4,14,2,4,3,4,2,0.332
12,2,9,4,14,1,12,1,6,3,0.838
12,1,3,1,11,4,4,4,11,1,0.421
8,2,8,1,13,4,5,3,11,4,0.733
3,4,8,1,6,4,4,1,10,3,0.087
9,2,5,2,6,2,8,3,6,4,0.168
8,4,7,1,5,1,7,3,4,4,0.862
7,2,6,2,4,4,4,1,2,3,0.062
11,4,7,1,12,3,3,1,12,2,0.452
11,2,10,3,6,2,8,4,11,3,0.919
5,4,11,2,7,4,5,2,11,1,0.994
8,3,11,1,14,3,7,2,6,4,0.358
7,2,12,3,13,4,2,2,14,1,0.527
14,4,14,2,12,1,5,1,11,3,0.963
14,1,13,4,7,2,7,3,9,1,0.769
2,2,12,3,11,3,4,2,14,2,0.399
8,2,10,1,14,4,11,3,7,3,0.346
6,3,12,4,7,1,6,4,7,3,0.874
7,2,8,4,10,1,6,3,5,2,0.127
9,3,14,3,7,3,3,4,5,3,0.556
13,3,14,4,6,3,6,2,14,1,0.93
3,4,9,2,13,4,2,4,3,2,0.797
11,3,9,2,14,1,8,4,5,2,0.349
13,4,6,4,12,2,5,1,6,3,0.82
2,2,4,1,6,4,14,4,5,3,0.02
6,4,12,1,5,1,9,1,5,2,0.426
2,4,13,1,4,2,14,4,9,4,0.525
2,4,4,2,5,1,10,3,4,3,0.651
10,1,8,3,6,1,14,1,4,4,0.229
8,4,9,1,5,1,5,3,11,4,0.275
7,2,3,2,8,2,3,1,11,1,0.69
8,1,9,3,7,4,13,1,8,2,0.808
13,4,7,1,11,1,12,3,6,4,0.45
11,2,11,4,12,4,2,3,13,4,0.758
14,4,11,3,9,2,11,4,8,3,0.928
14,4,13,1,13,3,7,3,3,2,0.977
13,2,12,2,2,1,6,2,3,4,0.43
7,4,6,4,8,2,14,4,3,1,0.142
12,3,14,2,5,4,6,2,7,1,0.557
3,3,8,3,7,4,4,1,10,2,0.086
2,2,12,2,7,1,13,3,10,3,0.39
3,3,7,4,7,3,2,3,10,2,0.768
11,1,12,4,11,4,9,4,10,1,0.911
6,3,14,3,6,2,3,4,9,4,0.827
14,4,6,2,11,1,12,3,8,3,0.556
8,2,13,4,3,4,2,3,4,3,0.398
9,4,3,3,13,3,9,2,14,2,0.675
11,3,3,1,4,1,14,3,6,3,0.293
9,4,10,2,7,2,14,3,14,1,0.366
8,4,10,4,2,2,9,2,14,4,0.26
2,3,13,2,10,4,6,4,7,3,0.399
8,2,9,1,6,1,13,1,11,1,0.26
2,2,9,3,13,2,3,4,11,2,0.203
11,1,14,1,9,1,9,4,4,2,0.726
5,1,4,4,12,2,9,3,2,4,0.022
4,4,14,2,2,1,13,1,2,2,0.628
14,4,12,3,14,1,7,1,5,4,0.961
6,1,5,1,14,2,10,1,4,2,0.077
7,4,13,3,5,3,5,4,12,3,0.563
3,1,14,4,7,2,2,2,11,3,0.51
2,3,14,2,6,3,8,3,3,2,0.509
13,3,10,1,8,4,12,4,2,4,0.438
12,3,12,2,9,4,10,1,11,2,0.926
8,4,6,4,12,1,4,1,7,1,0.117
10,2,6,4,7,2,12,3,11,4,0.353
4,2,11,4,5,3,8,4,8,2,0.284
7,4,10,3,4,2,6,4,5,1,0.123
4,1,5,3,14,2,2,4,12,3,0.034
9,2,13,1,14,4,2,4,5,1,0.549
14,4,6,1,4,3,12,1,11,3,0.525
14,4,10,2,7,2,6,2,8,2,0.544
2,4,9,3,6,2,10,1,2,2,0.659
13,2,7,1,6,1,6,3,10,1,0.563
8,1,7,4,13,1,9,3,9,2,0.26
3,4,12,1,8,2,10,1,6,4,0.301
5,2,5,3,6,2,7,3,6,3,0.745
8,1,2,4,6,4,10,3,4,2,0.087
8,1,10,2,12,2,9,2,2,1,0.267
9,2,13,3,8,3,10,1,14,4,0.587
8,1,5,4,4,2,5,2,6,4,0.714
6,1,6,4,6,3,12,2,10,2,0.994
14,2,13,2,11,4,12,3,7,2,0.643
8,3,2,1,3,1,12,2,9,2,0.159
5,3,10,2,12,2,6,4,3,4,0.2
13,2,8,1,11,2,2,3,3,1,0.431
14,4,7,2,2,2,12,3,9,1,0.561
14,4,13,2,5,4,6,4,6,3,0.761
8,2,7,2,5,3,8,1,10,3,0.794
7,4,3,1,5,2,11,4,11,1,0.101
8,3,6,3,14,2,6,1,6,4,0.973
14,2,9,1,12,4,12,3,7,3,0.731
5,3,7,3,9,3,8,3,4,4,0.13
14,1,8,4,14,3,10,2,14,2,0.976
2,2,12,2,10,1,11,1,8,1,0.244
10,1,12,2,2,3,11,4,9,2,0.351
4,2,6,3,12,4,2,3,7,1,0.053
14,1,14,2,5,3,11,2,11,3,0.902
14,4,2,3,9,4,12,3,5,4,0.523
10,4,3,1,12,3,11,3,12,2,0.447
11,2,5,2,5,1,6,4,13,1,0.709
10,1,12,2,7,3,4,1,3,2,0.348
8,1,2,1,6,2,9,1,7,4,0.097
10,1,13,2,5,2,12,4,13,4,0.951
6,1,4,1,10,4,3,4,14,4,0.048
9,4,12,1,8,4,4,3,6,1,0.33
8,2,8,4,10,1,13,1,12,2,0.602
9,2,2,3,10,4,5,4,12,4,0.202
7,1,10,3,2,1,8,2,2,4,0.264
5,2,4,1,11,3,11,1,13,1,0.075
2,2,2,4,8,4,11,2,5,1,0.599
8,4,4,1,13,4,2,2,5,4,0.083
5,1,7,4,11,4,7,2,4,2,0.779
8,3,14,3,12,3,12,4,10,4,0.708
9,3,3,3,8,1,10,3,9,4,0.747
9,1,12,1,12,4,7,2,2,1,0.947
12,3,13,3,8,4,10,3,14,4,0.602
10,1,9,3,6,2,9,4,2,3,0.913
3,4,3,2,2,2,14,4,11,2,0.709
2,1,10,2,2,4,10,3,2,3,0.999
8,3,4,2,14,4,13,3,11,2,0.24
11,1,5,1,3,4,5,4,14,1,0.799
6,2,2,3,12,4,14,3,6,3,0.651
10,3,11,1,8,3,6,4,2,4,0.248
7,1,7,2,9,2,9,4,12,4,0.759
6,2,6,1,12,1,14,2,2,3,0.732
6,1,2,1,13,1,5,1,6,4,0.791
13,1,2,1,14,3,11,3,7,2,0.51
14,4,8,4,7,1,13,1,3,1,0.523
10,3,5,2,7,3,6,2,11,4,0.273
11,4,5,2,13,2,12,1,3,1,0.435
4,1,7,1,10,1,4,4,13,3,0.655
5,3,12,4,4,2,3,4,13,3,0.404
7,4,4,1,10,3,3,3,4,4,0.762
3,2,4,2,5,2,10,4,12,2,0.029
4,3,11,2,8,2,9,4,6,2,0.197
6,3,2,2,4,1,11,4,12,2,0.047
5,4,14,4,13,2,3,2,12,2,0.488
14,3,8,1,14,1,5,4,4,1,0.934
3,2,11,3,13,2,7,4,13,4,0.421
7,2,11,1,14,1,6,4,11,3,0.84
12,4,5,1,2,2,5,4,14,3,0.825
11,2,7,1,3,3,6,3,9,2,0.237
12,3,10,1,14,1,11,3,5,4,0.459
6,4,6,1,10,3,6,2,3,4,0.999
11,2,10,4,13,3,13,2,7,4,0.493
2,3,13,3,11,4,11,3,12,4,0.502
14,1,11,3,9,1,10,3,11,4,0.921
13,1,10,1,13,2,14,1,9,2,0.853
8,2,12,4,12,3,2,4,10,4,0.945
14,3,12,1,7,2,12,4,6,3,0.974
3,4,14,4,12,1,8,3,4,2,0.527
9,4,3,2,6,2,14,4,3,4,0.685
3,2,7,1,4,2,12,3,6,1,0.044
8,3,4,1,3,3,13,4,11,4,0.127
7,3,7,4,9,2,6,4,3,4,0.852
5,4,13,4,10,1,14,3,9,4,0.567
12,2,8,2,13,2,9,4,3,1,0.469
5,1,7,4,7,2,11,2,8,1,0.628
14,2,5,4,8,1,7,1,9,4,0.523
2,2,11,1,8,1,4,4,13,2,0.292
11,4,7,2,10,3,14,1,12,3,0.477
2,4,13,4,11,3,14,3,11,2,0.646
8,3,8,2,3,2,12,4,3,1,0.751
6,3,5,3,5,2,2,1,12,3,0.768
13,4,7,3,8,2,4,3,14,2,0.559
3,2,9,2,9,1,11,3,7,4,0.775
4,3,10,1,5,3,10,3,4,1,0.99
14,3,10,1,3,1,2,3,8,4,0.576
2,3,4,1,9,2,8,3,10,1,0.022
12,2,10,2,12,1,9,3,11,4,0.938
8,1,5,3,9,1,2,2,13,3,0.188
11,4,12,4,9,1,4,3,11,2,0.955
12,1,6,1,6,4,6,2,3,1,0.992
6,1,5,4,9,3,8,3,11,2,0.112
5,2,10,1,3,2,12,2,6,4,0.217
10,1,12,1,5,2,9,2,10,4,0.94
9,1,3,1,7,4,13,1,2,1,0.136
11,2,4,2,4,4,13,4,5,4,0.636
8,3,10,3,11,1,4,2,5,3,0.234
8,4,11,1,12,3,9,1,2,4,0.335
8,2,10,1,13,4,14,3,11,4,0.455
3,3,5,2,8,1,12,1,3,2,0.649
9,1,13,1,11,3,5,4,2,3,0.449
11,4,5,2,11,1,10,4,9,4,0.873
14,4,3,1,7,4,13,2,12,1,0.518
9,3,6,4,8,2,6,1,2,2,0.804
11,2,3,4,13,3,8,3,12,1,0.403
13,2,13,3,13,1,4,1,2,1,0.955
2,2,5,1,2,1,11,4,10,4,0.68
13,3,5,3,7,4,9,4,12,1,0.433
6,2,11,1,10,1,10,2,4,2,0.328
7,3,10,3,8,3,2,1,10,1,0.917
13,1,11,2,14,3,5,1,13,4,0.85
12,3,7,2,8,3,9,1,7,4,0.69
2,2,5,3,6,2,7,3,13,3,0.044
4,1,6,1,7,4,9,1,7,3,0.121
10,1,3,3,11,2,9,1,12,2,0.335
5,4,7,1,12,1,6,2,11,1,0.114
4,4,12,3,10,2,5,2,11,3,0.339
9,1,2,1,8,1,11,4,12,2,0.205
5,1,8,4,12,1,3,3,2,1,0.101
8,2,12,1,3,1,11,1,10,2,0.368
13,3,5,1,2,2,3,4,7,4,0.408
7,2,11,4,5,2,2,2,9,1,0.247
12,1,8,3,14,1,7,4,3,3,0.429
14,1,9,3,9,2,11,3,8,3,0.817
10,4,8,2,7,2,12,1,3,1,0.249
4,3,14,4,11,1,5,2,11,2,0.638
2,4,8,4,14,2,11,3,10,2,0.223
3,1,6,1,2,1,9,2,3,4,0.76
8,2,14,2,7,2,11,1,7,4,0.695
14,3,9,1,4,4,7,4,10,2,0.585
3,2,6,3,13,4,5,2,7,3,0.05
5,4,3,1,11,3,3,4,10,4,0.688
8,3,5,3,6,1,4,4,11,4,0.121
7,1,10,1,9,4,5,4,4,1,0.144
14,2,8,1,12,2,10,3,11,4,0.513
5,4,4,4,12,1,5,2,11,2,0.666
12,3,11,2,13,3,12,1,9,1,0.85
8,1,4,2,12,2,10,3,8,4,0.653
8,1,11,1,4,3,2,2,3,4,0.217
2,1,12,3,4,1,12,1,3,4,0.909
8,2,6,3,12,1,11,1,10,4,0.256
13,1,6,4,11,3,14,4,7,3,0.551
13,1,11,3,6,2,13,2,6,4,0.886
2,1,4,4,8,2,13,3,14,2,0.017
7,3,9,1,8,4,3,3,14,3,0.171
11,2,2,4,3,2,7,2,3,4,0.284
2,3,4,2,11,4,2,2,3,3,0.635
3,4,6,3,6,2,11,4,9,3,0.671
7,2,7,3,14,2,6,1,4,2,0.82
5,4,13,4,7,3,8,3,11,3,0.402
8,2,8,4,11,1,9,1,13,2,0.609
5,4,4,4,12,3,7,4,7,3,0.048
8,1,13,1,9,4,14,1,7,4,0.564
12,1,13,2,13,3,13,4,14,1,0.994
6,3,10,1,11,3,11,1,2,4,0.358
8,3,3,1,13,4,4,4,14,1,0.15
11,2,4,1,10,4,10,2,14,1,0.401
4,4,14,2,3,1,10,1,11,2,0.527
9,4,5,4,10,3,4,4,14,2,0.213
13,1,6,3,4,3,11,4,12,2,0.441
7,2,9,3,4,1,5,1,13,3,0.21
7,4,9,1,7,1,2,2,9,2,0.998
6,4,4,4,14,4,13,3,8,2,0.133
2,2,6,4,10,1,3,3,12,3,0.059
3,2,3,1,9,2,14,3,12,4,0.616
12,4,10,1,14,2,5,2,3,4,0.476
14,4,4,3,12,1,14,2,9,4,0.913
12,4,11,3,8,3,13,2,2,4,0.473
7,2,5,1,6,2,14,1,13,2,0.107
9,4,14,1,12,2,14,3,11,3,0.952
8,1,13,2,5,1,4,3,14,3,0.546
12,3,13,2,14,3,4,2,6,3,0.618
5,1,14,4,3,2,4,1,11,1,0.526
6,1,3,4,12,1,13,3,11,2,0.087
7,3,2,3,13,2,5,1,9,4,0.09
14,4,9,1,12,2,3,1,6,1,0.571
11,3,10,3,7,1,13,2,8,3,0.377
13,3,11,2,6,3,13,2,2,4,0.954
11,4,12,3,13,3,4,4,12,1,0.85
5,3,4,1,2,2,13,2,11,1,0.04
8,3,2,3,3,3,8,2,2,2,0.996
11,2,14,2,11,4,13,1,9,1,0.836
12,2,9,2,7,2,2,4,8,4,0.335
9,3,10,1,5,3,8,2,9,4,0.915
9,4,3,2,8,2,2,4,11,1,0.14
5,4,5,1,7,1,12,2,10,1,0.631
13,4,2,4,9,1,10,3,5,3,0.39
7,1,3,1,5,4,3,2,13,2,0.662
6,2,14,3,2,2,3,2,8,4,0.523
2,2,10,3,4,4,14,4,7,3,0.212
8,1,12,3,10,4,12,2,13,1,0.798
14,3,6,4,13,3,10,4,7,1,0.533
6,4,4,1,3,2,9,2,2,2,0.014
4,2,7,1,8,2,6,1,2,3,0.044
8,4,2,4,13,1,7,1,3,2,0.089
2,2,4,4,7,4,3,3,7,3,0.007
